"workflow","process","task_hash","a_MB","c_MB","M_MB"
"bowtie2_audit_nf","ALIGN_CHUNK","3136693d5bc7a01970db292880212ee0","64.1","52.18316078186035","96.7"
"bowtie2_audit_nf","ALIGN_CHUNK","322d0628156f646309a651e403c4c803","62.2","51.1391658782959","96.9"
"bowtie2_audit_nf","ALIGN_CHUNK","325134cc7704ea0675ba23c2f50cf818","58.2","50.28642749786377","91.4"
"bowtie2_audit_nf","ALIGN_CHUNK","32843f3e4c5fcc0b52550aba134fb425","63.8","50.69742965698242","95.6"
"bowtie2_audit_nf","ALIGN_CHUNK","329885a5579f9012a606e81d4867700b","64.5","53.60533809661865","100.5"
"bowtie2_audit_nf","ALIGN_CHUNK","32ac0889c70eb9443bda2b99bf06ba48","62.6","51.31730651855469","93.1"
"bowtie2_audit_nf","ALIGN_CHUNK","32f95d10fb95068ef816059f0ca50b62","62.1","50.778937339782715","97.4"
"bowtie2_audit_nf","ALIGN_CHUNK","332eb08124aba9d16111d3b989415124","63.1","51.636807441711426","95.2"
"bowtie2_audit_nf","ALIGN_CHUNK","333981ad9af924c9b262af3c187c77dc","62.0","51.5158748626709","95.0"
"bowtie2_audit_nf","ALIGN_CHUNK","3380086ecddd9635da76e1fd79e964e4","63.2","52.43087291717529","94.4"
"bowtie2_audit_nf","ALIGN_CHUNK","33ca040b53f6ecfb9579b3894dd97807","64.0","52.707223892211914","93.8"
"bowtie2_audit_nf","ALIGN_CHUNK","33de0b539d97bba3dc337bf0081bfacf","62.6","51.45509433746338","95.9"
"bowtie2_audit_nf","ALIGN_CHUNK","33de97907ed7ea0995757cc92552e4d8","62.5","51.22066688537598","96.3"
"bowtie2_audit_nf","ALIGN_CHUNK","33fa86dd29d34e87209d118beab187e4","62.7","52.46109867095947","92.6"
"bowtie2_audit_nf","ALIGN_CHUNK","3423a972de6ff05de732d9151bd57424","62.5","51.84913921356201","94.1"
"bowtie2_audit_nf","ALIGN_CHUNK","342f59ea16091c7d02ba1fed8fcfff94","56.4","52.598026275634766","92.3"
"bowtie2_audit_nf","ALIGN_CHUNK","343ced3a8b96f1862106a175e60c9900","64.1","54.539344787597656","93.4"
"bowtie2_audit_nf","ALIGN_CHUNK","347e7167e45b08b1c7695a18491b0f27","35.4","38.27073287963867","66.7"
"bowtie2_audit_nf","ALIGN_CHUNK","34888d95c78246804c5bfac10eb0646e","63.7","54.92295551300049","91.6"
"bowtie2_audit_nf","ALIGN_CHUNK","34a201474d3ed24a9a189f13016d9a69","62.4","51.252530097961426","93.3"
"bowtie2_audit_nf","ALIGN_CHUNK","34d22f6df48d48a536c3b1e78787fa62","63.7","50.347028732299805","97.4"
"bowtie2_audit_nf","ALIGN_CHUNK","35896d2885d71833ccb38468db63ad2a","63.0","51.51655578613281","97.1"
"bowtie2_audit_nf","ALIGN_CHUNK","3608959c316dd979b5bea9e32ce459cf","62.5","51.21358585357666","95.1"
"bowtie2_audit_nf","ALIGN_CHUNK","36282b740a9d0db05f12e184d76369b4","30.4","32.56956672668457","65.1"
